1238840003.000000,315.818589,50.642248,359.345626,-0.005589,0.014720,-0.000051
1238840013.000000,315.181277,50.789914,359.285516,-0.005718,0.014855,-0.000131
1238840023.000000,314.542589,50.938900,359.222893,-0.005847,0.014988,-0.000212
1238840033.000000,313.902483,51.089176,359.157713,-0.005977,0.015117,-0.000294
1238840043.000000,313.260918,51.240709,359.089935,-0.006107,0.015243,-0.000378
1238840053.000000,312.617850,51.393470,359.019516,-0.006237,0.015367,-0.000463
1238840063.000000,311.973237,51.547427,358.946413,-0.006367,0.015488,-0.000548
1238840073.000000,311.327037,51.702549,358.870584,-0.006497,0.015606,-0.000635
1238840083.000000,310.679207,51.858803,358.791986,-0.006628,0.015721,-0.000723
1238840093.000000,310.029704,52.016159,358.710577,-0.006758,0.015833,-0.000812
1238840103.000000,309.378483,52.174582,358.626316,-0.006889,0.015943,-0.000901
1238840113.000000,308.725502,52.334042,358.539158,-0.007019,0.016049,-0.000992
1238840123.000000,308.070717,52.494505,358.449064,-0.007149,0.016153,-0.001083
1238840133.000000,307.414084,52.655937,358.355990,-0.007280,0.016253,-0.001175
1238840143.000000,306.755557,52.818306,358.259895,-0.007409,0.016351,-0.001268
1238840153.000000,306.095094,52.981579,358.160736,-0.007539,0.016446,-0.001361
1238840163.000000,305.432649,53.145720,358.058473,-0.007668,0.016538,-0.001455
1238840173.000000,304.768177,53.310696,357.953063,-0.007797,0.016627,-0.001550
1238840183.000000,304.101633,53.476473,357.844464,-0.007926,0.016713,-0.001645
1238840193.000000,303.432972,53.643015,357.732636,-0.008054,0.016797,-0.001741
1238840203.000000,302.762148,53.810289,357.617537,-0.008182,0.016877,-0.001837
1238840213.000000,302.089117,53.978257,357.499127,-0.008309,0.016955,-0.001934
1238840223.000000,301.413833,54.146886,357.377364,-0.008435,0.017029,-0.002031
1238840233.000000,300.736250,54.316140,357.252208,-0.008561,0.017101,-0.002128
1238840243.000000,300.056324,54.485982,357.123618,-0.008687,0.017170,-0.002226
1238840253.000000,299.374009,54.656376,356.991556,-0.008811,0.017236,-0.002323
1238840263.000000,298.689259,54.827287,356.855981,-0.008935,0.017299,-0.002421
1238840273.000000,298.002031,54.998678,356.716854,-0.009058,0.017359,-0.002519
1238840283.000000,297.312278,55.170512,356.574137,-0.009180,0.017416,-0.002618
1238840293.000000,296.619956,55.342752,356.427791,-0.009301,0.017471,-0.002716
1238840303.000000,295.925021,55.515361,356.277778,-0.009421,0.017522,-0.002814
1238840313.000000,295.227429,55.688303,356.124061,-0.009540,0.017571,-0.002912
1238840323.000000,294.527135,55.861539,355.966604,-0.009658,0.017617,-0.003010
1238840333.000000,293.824096,56.035033,355.805369,-0.009776,0.017660,-0.003108
1238840343.000000,293.118269,56.208746,355.640322,-0.009892,0.017701,-0.003205
1238840353.000000,292.409612,56.382642,355.471428,-0.010006,0.017738,-0.003303
1238840363.000000,291.698081,56.556682,355.298653,-0.010120,0.017773,-0.003399
1238840373.000000,290.983636,56.730830,355.121962,-0.010232,0.017805,-0.003496
1238840383.000000,290.266236,56.905046,354.941325,-0.010344,0.017835,-0.003592
1238840393.000000,289.545839,57.079293,354.756707,-0.010453,0.017861,-0.003688
1238840403.000000,288.822406,57.253534,354.568080,-0.010562,0.017885,-0.003782
1238840413.000000,288.095899,57.427731,354.375412,-0.010669,0.017907,-0.003877
1238840423.000000,287.366278,57.601845,354.178676,-0.010774,0.017926,-0.003971
1238840433.000000,286.633506,57.775839,353.977842,-0.010878,0.017942,-0.004064
1238840443.000000,285.897546,57.949676,353.772883,-0.010981,0.017956,-0.004156
1238840453.000000,285.158362,58.123319,353.563775,-0.011082,0.017967,-0.004247
1238840463.000000,284.415921,58.296728,353.350492,-0.011182,0.017976,-0.004338
1238840473.000000,283.670186,58.469868,353.133011,-0.011279,0.017982,-0.004427
1238840483.000000,282.921127,58.642702,352.911309,-0.011376,0.017986,-0.004516
1238840493.000000,282.168710,58.815191,352.685365,-0.011470,0.017987,-0.004603
1238840503.000000,281.412906,58.987301,352.455160,-0.011563,0.017986,-0.004690
1238840513.000000,280.653684,59.158993,352.220676,-0.011654,0.017983,-0.004775
1238840523.000000,279.891016,59.330233,351.981894,-0.011743,0.017977,-0.004860
1238840533.000000,279.124875,59.500984,351.738801,-0.011830,0.017970,-0.004943
1238840543.000000,278.355235,59.671210,351.491381,-0.011916,0.017960,-0.005025
1238840553.000000,277.582073,59.840877,351.239623,-0.012000,0.017948,-0.005105
1238840563.000000,276.805364,60.009949,350.983516,-0.012081,0.017934,-0.005184
1238840573.000000,276.025086,60.178391,350.723050,-0.012161,0.017917,-0.005262
1238840583.000000,275.241221,60.346171,350.458218,-0.012239,0.017899,-0.005339
1238840593.000000,274.453749,60.513253,350.189014,-0.012315,0.017879,-0.005413
1238840603.000000,273.662652,60.679606,349.915434,-0.012389,0.017857,-0.005487
1238840613.000000,272.867916,60.845195,349.637476,-0.012461,0.017833,-0.005559
1238840623.000000,272.069527,61.009989,349.355140,-0.012530,0.017807,-0.005629
1238840633.000000,271.267472,61.173956,349.068426,-0.012598,0.017779,-0.005698
1238840643.000000,270.461740,61.337066,348.777338,-0.012664,0.017750,-0.005765
1238840653.000000,269.652324,61.499286,348.481882,-0.012727,0.017719,-0.005830
1238840663.000000,268.839215,61.660588,348.182064,-0.012788,0.017687,-0.005894
1238840673.000000,268.022409,61.820942,347.877895,-0.012847,0.017652,-0.005956
1238840683.000000,267.201903,61.980319,347.569385,-0.012904,0.017617,-0.006016
1238840693.000000,266.377695,62.138691,347.256548,-0.012958,0.017580,-0.006075
1238840703.000000,265.549785,62.296032,346.939400,-0.013011,0.017541,-0.006131
1238840713.000000,264.718176,62.452313,346.617957,-0.013061,0.017501,-0.006186
1238840723.000000,263.882872,62.607510,346.292241,-0.013109,0.017460,-0.006239
1238840733.000000,263.043880,62.761598,345.962273,-0.013154,0.017418,-0.006290
1238840743.000000,262.201208,62.914552,345.628077,-0.013197,0.017374,-0.006339
1238840753.000000,261.354866,63.066348,345.289679,-0.013238,0.017330,-0.006386
1238840763.000000,260.504867,63.216964,344.947109,-0.013277,0.017284,-0.006431
1238840773.000000,259.651226,63.366379,344.600397,-0.013313,0.017237,-0.006474
1238840783.000000,258.793958,63.514571,344.249576,-0.013347,0.017189,-0.006515
1238840793.000000,257.933083,63.661520,343.894681,-0.013378,0.017141,-0.006554
1238840803.000000,257.068620,63.807208,343.535751,-0.013407,0.017091,-0.006591
1238840813.000000,256.200594,63.951616,343.172825,-0.013434,0.017041,-0.006626
1238840823.000000,255.329028,64.094726,342.805944,-0.013458,0.016990,-0.006658
1238840833.000000,254.453949,64.236524,342.435154,-0.013480,0.016939,-0.006689
1238840843.000000,253.575386,64.376994,342.060500,-0.013499,0.016887,-0.006717
1238840853.000000,252.693370,64.516121,341.682032,-0.013516,0.016834,-0.006744
1238840863.000000,251.807934,64.653892,341.299799,-0.013530,0.016781,-0.006768
1238840873.000000,250.919113,64.790296,340.913855,-0.013542,0.016727,-0.006790
1238840883.000000,250.026942,64.925322,340.524254,-0.013552,0.016673,-0.006810
1238840893.000000,249.131462,65.058958,340.131054,-0.013559,0.016619,-0.006828
1238840903.000000,248.232711,65.191198,339.734313,-0.013564,0.016564,-0.006843
1238840913.000000,247.330733,65.322033,339.334092,-0.013566,0.016509,-0.006857
1238840923.000000,246.425571,65.451456,338.930454,-0.013566,0.016455,-0.006868
1238840933.000000,245.517271,65.579462,338.523464,-0.013563,0.016400,-0.006877
1238840943.000000,244.605880,65.706046,338.113187,-0.013558,0.016345,-0.006883
1238840953.000000,243.691447,65.831206,337.699691,-0.013551,0.016290,-0.006888
1238840963.000000,242.774021,65.954940,337.283047,-0.013541,0.016235,-0.006890
1238840973.000000,241.853656,66.077246,336.863324,-0.013528,0.016180,-0.006890
1238840983.000000,240.930403,66.198125,336.440596,-0.013513,0.016126,-0.006887
1238840993.000000,240.004316,66.317579,336.014936,-0.013496,0.016071,-0.006883
1238841003.000000,239.075451,66.435609,335.586419,-0.013476,0.016017,-0.006876
1238841013.000000,238.143421,66.552182,335.154713,-0.013454,0.015972,-0.006902
1238841023.000000,237.207837,66.667257,334.719488,-0.013429,0.015926,-0.006925
1238841033.000000,236.268758,66.780831,334.280820,-0.013402,0.015881,-0.006947
1238841043.000000,235.326241,66.892902,333.838785,-0.013373,0.015835,-0.006965
1238841053.000000,234.380348,67.003471,333.393463,-0.013341,0.015790,-0.006982
1238841063.000000,233.431139,67.112537,332.944933,-0.013307,0.015746,-0.006995
1238841073.000000,232.478676,67.220103,332.493279,-0.013270,0.015702,-0.007007
1238841083.000000,231.523024,67.326171,332.038581,-0.013232,0.015658,-0.007016
1238841093.000000,230.564246,67.430746,331.580923,-0.013190,0.015615,-0.007022
1238841103.000000,229.602407,67.533833,331.120390,-0.013147,0.015573,-0.007026
1238841113.000000,228.637574,67.635439,330.657066,-0.013101,0.015531,-0.007028
1238841123.000000,227.669812,67.735570,330.191037,-0.013053,0.015490,-0.007027
1238841133.000000,226.699188,67.834236,329.722388,-0.013002,0.015450,-0.007024
1238841143.000000,225.725768,67.931447,329.251206,-0.012950,0.015410,-0.007018
1238841153.000000,224.749620,68.027213,328.777577,-0.012895,0.015372,-0.007010
1238841163.000000,223.770809,68.121547,328.301587,-0.012838,0.015334,-0.007000
1238841173.000000,222.789403,68.214461,327.823321,-0.012778,0.015297,-0.006987
1238841183.000000,221.805468,68.305971,327.342866,-0.012717,0.015261,-0.006971
1238841193.000000,220.819068,68.396090,326.860306,-0.012653,0.015227,-0.006954
1238841203.000000,219.830270,68.484835,326.375726,-0.012587,0.015193,-0.006934
1238841213.000000,218.839136,68.572224,325.889209,-0.012519,0.015161,-0.006911
1238841223.000000,217.845731,68.658273,325.400838,-0.012449,0.015130,-0.006887
1238841233.000000,216.850116,68.743004,324.910694,-0.012377,0.015100,-0.006860
1238841243.000000,215.852351,68.826434,324.418857,-0.012302,0.015071,-0.006830
1238841253.000000,214.852496,68.908585,323.925405,-0.012226,0.015044,-0.006799
1238841263.000000,213.850608,68.989479,323.430415,-0.012148,0.015018,-0.006765
1238841273.000000,212.846743,69.069138,322.933963,-0.012067,0.014993,-0.006728
1238841283.000000,211.840954,69.147585,322.436121,-0.011985,0.014970,-0.006690
1238841293.000000,210.833293,69.224843,321.936961,-0.011901,0.014949,-0.006649
1238841303.000000,209.823810,69.300938,321.436550,-0.011815,0.014929,-0.006607
1238841313.000000,208.812552,69.375894,320.934955,-0.011726,0.014911,-0.006562
1238841323.000000,207.799563,69.449738,320.432240,-0.011636,0.014894,-0.006514
1238841333.000000,206.784885,69.522495,319.928465,-0.011545,0.014879,-0.006465
1238841343.000000,205.768558,69.594192,319.423690,-0.011451,0.014866,-0.006414
1238841353.000000,204.750617,69.664856,318.917967,-0.011356,0.014854,-0.006360
1238841363.000000,203.731096,69.734515,318.411351,-0.011259,0.014845,-0.006304
1238841373.000000,202.710026,69.803198,317.903889,-0.011160,0.014837,-0.006247
1238841383.000000,201.687433,69.870931,317.395626,-0.011059,0.014831,-0.006187
1238841393.000000,200.663340,69.937744,316.886605,-0.010957,0.014827,-0.006125
1238841403.000000,199.637768,70.003666,316.376865,-0.010853,0.014825,-0.006062
1238841413.000000,198.610734,70.068725,315.866439,-0.010748,0.014824,-0.005996
1238841423.000000,197.582250,70.132950,315.355359,-0.010641,0.014826,-0.005929
1238841433.000000,196.552326,70.196370,314.843652,-0.010533,0.014830,-0.005860
1238841443.000000,195.520968,70.259015,314.331341,-0.010423,0.014836,-0.005788
1238841453.000000,194.488177,70.320913,313.818445,-0.010311,0.014844,-0.005715
1238841463.000000,193.453951,70.382092,313.304980,-0.010198,0.014854,-0.005641
1238841473.000000,192.418285,70.442583,312.790956,-0.010084,0.014866,-0.005564
1238841483.000000,191.381168,70.502412,312.276381,-0.009969,0.014880,-0.005486
1238841493.000000,190.342586,70.561609,311.761257,-0.009852,0.014897,-0.005407
1238841503.000000,189.302522,70.620201,311.245582,-0.009734,0.014916,-0.005325
1238841513.000000,188.260952,70.678215,310.729351,-0.009615,0.014936,-0.005242
1238841523.000000,187.217852,70.735678,310.212554,-0.009494,0.014959,-0.005158
1238841533.000000,186.173190,70.792617,309.695176,-0.009373,0.014985,-0.005072
1238841543.000000,185.126933,70.849058,309.177198,-0.009250,0.015012,-0.004984
1238841553.000000,184.079042,70.905026,308.658597,-0.009127,0.015042,-0.004895
1238841563.000000,183.029474,70.960545,308.139346,-0.009002,0.015074,-0.004805
1238841573.000000,181.978184,71.015640,307.619413,-0.008876,0.015108,-0.004714
1238841583.000000,180.925120,71.070333,307.098761,-0.008750,0.015145,-0.004621
1238841593.000000,179.870227,71.124647,306.577350,-0.008622,0.015184,-0.004527
1238841603.000000,178.813460,71.178603,306.055147,-0.008494,0.015224,-0.004430
1238841613.000000,177.754871,71.232227,305.532211,-0.008365,0.015262,-0.004329
1238841623.000000,176.694574,71.285546,305.008662,-0.008235,0.015298,-0.004223
1238841633.000000,175.632681,71.338591,304.484612,-0.008104,0.015333,-0.004112
1238841643.000000,174.569293,71.391394,303.960169,-0.007973,0.015365,-0.003996
1238841653.000000,173.504509,71.443988,303.435434,-0.007841,0.015396,-0.003874
1238841663.000000,172.438420,71.496409,302.910501,-0.007709,0.015426,-0.003748
1238841673.000000,171.371111,71.548695,302.385457,-0.007576,0.015454,-0.003617
1238841683.000000,170.302658,71.600882,301.860384,-0.007442,0.015481,-0.003481
1238841693.000000,169.233132,71.653011,301.335354,-0.007308,0.015507,-0.003340
1238841703.000000,168.162596,71.705122,300.810432,-0.007174,0.015532,-0.003194
1238841713.000000,167.091105,71.757256,300.285678,-0.007039,0.015556,-0.003044
1238841723.000000,166.018706,71.809456,299.761141,-0.006904,0.015579,-0.002889
1238841733.000000,164.945439,71.861766,299.236862,-0.006769,0.015602,-0.002729
1238841743.000000,163.871335,71.914228,298.712875,-0.006634,0.015624,-0.002565
1238841753.000000,162.796416,71.966887,298.189205,-0.006498,0.015646,-0.002396
1238841763.000000,161.720697,72.019787,297.665869,-0.006363,0.015667,-0.002223
1238841773.000000,160.644183,72.072974,297.142874,-0.006227,0.015688,-0.002046
1238841783.000000,159.566873,72.126492,296.620219,-0.006091,0.015708,-0.001864
1238841793.000000,158.488752,72.180387,296.097893,-0.005955,0.015729,-0.001679
1238841803.000000,157.409802,72.234702,295.575878,-0.005820,0.015750,-0.001489
1238841813.000000,156.329992,72.289483,295.054145,-0.005684,0.015770,-0.001295
1238841823.000000,155.249284,72.344773,294.532655,-0.005549,0.015791,-0.001097
1238841833.000000,154.167630,72.400617,294.011363,-0.005414,0.015813,-0.000895
1238841843.000000,153.084972,72.457057,293.490212,-0.005279,0.015834,-0.000690
1238841853.000000,152.001245,72.514136,292.969135,-0.005145,0.015856,-0.000481
1238841863.000000,150.916374,72.571894,292.448058,-0.005011,0.015878,-0.000268
1238841873.000000,149.830273,72.630374,291.926896,-0.004877,0.015901,-0.000052
1238841883.000000,148.742731,72.689758,291.405442,-0.004744,0.015942,0.000192
1238841893.000000,147.653500,72.750232,290.883454,-0.004612,0.015984,0.000439
1238841903.000000,146.562430,72.811831,290.360781,-0.004480,0.016027,0.000689
1238841913.000000,145.469359,72.874590,289.837260,-0.004349,0.016071,0.000942
1238841923.000000,144.374114,72.938542,289.312720,-0.004218,0.016116,0.001199
1238841933.000000,143.276513,73.003717,288.786977,-0.004088,0.016163,0.001458
1238841943.000000,142.176364,73.070144,288.259837,-0.003959,0.016210,0.001720
1238841953.000000,141.073464,73.137852,287.731097,-0.003831,0.016260,0.001984
1238841963.000000,139.967598,73.206864,287.200539,-0.003704,0.016310,0.002251
1238841973.000000,138.858543,73.277203,286.667939,-0.003577,0.016362,0.002521
1238841983.000000,137.746063,73.348889,286.133058,-0.003452,0.016415,0.002793
1238841993.000000,136.629912,73.421941,285.595647,-0.003327,0.016470,0.003067
1238842003.000000,135.509833,73.496373,285.055445,-0.003204,0.016527,0.003343
1238842013.000000,134.385557,73.572198,284.512182,-0.003082,0.016584,0.003620
1238842023.000000,133.256805,73.649426,283.965572,-0.002961,0.016644,0.003900
1238842033.000000,132.123284,73.728063,283.415320,-0.002842,0.016705,0.004182
1238842043.000000,130.984692,73.808113,282.861119,-0.002723,0.016768,0.004465
1238842053.000000,129.840714,73.889576,282.302648,-0.002606,0.016832,0.004749
1238842063.000000,128.691023,73.972450,281.739574,-0.002491,0.016898,0.005035
1238842073.000000,127.535279,74.056730,281.171553,-0.002376,0.016966,0.005322
1238842083.000000,126.373132,74.142404,280.598226,-0.002264,0.017035,0.005610
1238842093.000000,125.204216,74.229459,280.019224,-0.002153,0.017107,0.005899
1238842103.000000,124.028156,74.317880,279.434161,-0.002043,0.017179,0.006189
1238842113.000000,122.844562,74.407644,278.842641,-0.001935,0.017254,0.006479
1238842123.000000,121.653032,74.498726,278.244253,-0.001829,0.017330,0.006770
1238842133.000000,120.453150,74.591097,277.638574,-0.001725,0.017408,0.007062
1238842143.000000,119.244489,74.684724,277.025166,-0.001622,0.017487,0.007353
1238842153.000000,118.026607,74.779568,276.403578,-0.001521,0.017568,0.007645
1238842163.000000,116.799049,74.875586,275.773347,-0.001422,0.017651,0.007937
1238842173.000000,115.561348,74.972731,275.133993,-0.001325,0.017735,0.008229
1238842183.000000,114.313024,75.070950,274.485025,-0.001230,0.017821,0.008520
1238842193.000000,113.053584,75.170186,273.825939,-0.001137,0.017909,0.008812
1238842203.000000,111.782522,75.270374,273.156218,-0.001046,0.017998,0.009102
1238842213.000000,110.499320,75.371447,272.475330,-0.000957,0.018089,0.009392
1238842223.000000,109.203448,75.473330,271.782734,-0.000871,0.018181,0.009681
1238842233.000000,107.894367,75.575943,271.077876,-0.000786,0.018275,0.009969
1238842243.000000,106.571525,75.679199,270.360190,-0.000704,0.018370,0.010256
1238842253.000000,105.234362,75.783007,269.629101,-0.000624,0.018466,0.010542
1238842263.000000,103.882308,75.887268,268.884026,-0.000546,0.018564,0.010826
1238842273.000000,102.514787,75.991876,268.124372,-0.000470,0.018664,0.011109
1238842283.000000,101.131216,76.096718,267.349541,-0.000397,0.018764,0.011390
1238842293.000000,99.731009,76.201677,266.558930,-0.000327,0.018866,0.011669
1238842303.000000,98.313577,76.306625,265.751932,-0.000258,0.018969,0.011946
1238842313.000000,96.878331,76.411430,264.927941,-0.000193,0.019073,0.012221
1238842323.000000,95.424684,76.515951,264.086352,-0.000129,0.019178,0.012494
1238842333.000000,93.952054,76.620039,263.226566,-0.000069,0.019284,0.012764
1238842343.000000,92.459869,76.723538,262.347991,-0.000011,0.019391,0.013032
1238842353.000000,90.947567,76.826285,261.450045,0.000045,0.019499,0.013297
1238842363.000000,89.414605,76.928108,260.532165,0.000098,0.019607,0.013560
1238842373.000000,87.860459,77.028829,259.593805,0.000148,0.019717,0.013819
1238842383.000000,86.284628,77.128260,258.634448,0.000195,0.019827,0.014075
1238842393.000000,84.686647,77.226206,257.653602,0.000240,0.019938,0.014328
1238842403.000000,83.066083,77.322467,256.650815,0.000282,0.020049,0.014578
1238842413.000000,81.422548,77.416831,255.625676,0.000321,0.020161,0.014824
1238842423.000000,79.755704,77.509083,254.577823,0.000358,0.020273,0.015066
1238842433.000000,78.065268,77.598997,253.506951,0.000391,0.020386,0.015305
1238842443.000000,76.351021,77.686345,252.412818,0.000422,0.020498,0.015539
1238842453.000000,74.612817,77.770890,251.295251,0.000450,0.020611,0.015770
1238842463.000000,72.850588,77.852389,250.154161,0.000475,0.020724,0.015996
1238842473.000000,71.064356,77.930597,248.989541,0.000497,0.020837,0.016218
1238842483.000000,69.254234,78.005262,247.801482,0.000516,0.020950,0.016435
1238842493.000000,67.420444,78.076130,246.590176,0.000532,0.021063,0.016648
1238842503.000000,65.563314,78.142944,245.355929,0.000546,0.021175,0.016855
1238842513.000000,63.683292,78.205446,244.099159,0.000556,0.021288,0.017058
1238842523.000000,61.780951,78.263380,242.820414,0.000564,0.021399,0.017256
1238842533.000000,59.856991,78.316486,241.520366,0.000568,0.021510,0.017449
1238842543.000000,57.912249,78.364512,240.199824,0.000570,0.021621,0.017637
1238842553.000000,55.947698,78.407207,238.859731,0.000569,0.021730,0.017819
1238842563.000000,53.964447,78.444325,237.501169,0.000564,0.021839,0.017996
1238842573.000000,51.963745,78.475628,236.125360,0.000557,0.021947,0.018167
1238842583.000000,49.946978,78.500887,234.733658,0.000547,0.022054,0.018332
1238842593.000000,47.915662,78.519882,233.327550,0.000534,0.022159,0.018491
1238842603.000000,45.871438,78.532405,231.908649,0.000517,0.022264,0.018645
1238842613.000000,43.816066,78.538262,230.478682,0.000498,0.022367,0.018792
1238842623.000000,41.751410,78.537273,229.039485,0.000476,0.022468,0.018934
1238842633.000000,39.679430,78.529273,227.592988,0.000451,0.022568,0.019069
1238842643.000000,37.602165,78.514118,226.141197,0.000423,0.022666,0.019198
1238842653.000000,35.521718,78.491679,224.686185,0.000392,0.022763,0.019320
1238842663.000000,33.440239,78.461847,223.230070,0.000359,0.022858,0.019436
1238842673.000000,31.359905,78.424535,221.774999,0.000322,0.022950,0.019545
1238842683.000000,29.282904,78.379676,220.323128,0.000283,0.023041,0.019647
1238842693.000000,27.211416,78.327223,218.876604,0.000240,0.023129,0.019743
1238842703.000000,25.147589,78.267152,217.437545,0.000195,0.023215,0.019832
1238842713.000000,23.093529,78.199460,216.008024,0.000147,0.023299,0.019914
1238842723.000000,21.051277,78.124164,214.590049,0.000096,0.023380,0.019989
1238842733.000000,19.022795,78.041303,213.185551,0.000043,0.023458,0.020057
1238842743.000000,17.009951,77.950934,211.796366,-0.000013,0.023534,0.020118
1238842753.000000,15.014508,77.853136,210.424225,-0.000072,0.023607,0.020171
1238842763.000000,13.038113,77.748004,209.070740,-0.000134,0.023677,0.020218
1238842773.000000,11.082288,77.635651,207.737403,-0.000198,0.023744,0.020257
1238842783.000000,9.148424,77.516205,206.425572,-0.000265,0.023807,0.020289
1238842793.000000,7.237778,77.389809,205.136471,-0.000334,0.023868,0.020313
1238842803.000000,5.351469,77.256621,203.871188,-0.000406,0.023925,0.020331
1238842813.000000,3.490480,77.116808,202.630671,-0.000481,0.023978,0.020340
1238842823.000000,1.655656,76.970550,201.415735,-0.000558,0.024028,0.020343
1238842833.000000,359.847703,76.818037,200.227053,-0.000637,0.024074,0.020338
