1238839913.000000,0.510364,-0.200804,0.230677,0.803738,-0.004453,0.013381,0.000607
1238839923.000000,0.509766,-0.199976,0.231237,0.804163,-0.004577,0.013541,0.000540
1238839933.000000,0.509156,-0.199136,0.231797,0.804596,-0.004701,0.013698,0.000471
1238839943.000000,0.508535,-0.198284,0.232357,0.805038,-0.004826,0.013852,0.000401
1238839953.000000,0.507902,-0.197421,0.232916,0.805487,-0.004952,0.014004,0.000330
1238839963.000000,0.507258,-0.196546,0.233474,0.805946,-0.005078,0.014153,0.000256
1238839973.000000,0.506603,-0.195660,0.234031,0.806412,-0.005205,0.014299,0.000182
1238839983.000000,0.505936,-0.194762,0.234586,0.806887,-0.005333,0.014442,0.000106
1238839993.000000,0.505257,-0.193854,0.235140,0.807370,-0.005461,0.014583,0.000028
1238840003.000000,0.504567,-0.192934,0.235691,0.807860,-0.005589,0.014720,-0.000051
1238840013.000000,0.503865,-0.192004,0.236241,0.808359,-0.005718,0.014855,-0.000131
1238840023.000000,0.503152,-0.191063,0.236787,0.808867,-0.005847,0.014988,-0.000212
1238840033.000000,0.502427,-0.190111,0.237332,0.809382,-0.005977,0.015117,-0.000294
1238840043.000000,0.501691,-0.189149,0.237873,0.809904,-0.006107,0.015243,-0.000378
1238840053.000000,0.500944,-0.188177,0.238411,0.810435,-0.006237,0.015367,-0.000463
1238840063.000000,0.500185,-0.187195,0.238946,0.810974,-0.006367,0.015488,-0.000548
1238840073.000000,0.499414,-0.186202,0.239478,0.811520,-0.006497,0.015606,-0.000635
1238840083.000000,0.498633,-0.185200,0.240005,0.812074,-0.006628,0.015721,-0.000723
1238840093.000000,0.497840,-0.184189,0.240529,0.812635,-0.006758,0.015833,-0.000812
1238840103.000000,0.497036,-0.183168,0.241049,0.813204,-0.006889,0.015943,-0.000901
1238840113.000000,0.496220,-0.182138,0.241564,0.813780,-0.007019,0.016049,-0.000992
1238840123.000000,0.495394,-0.181099,0.242074,0.814364,-0.007149,0.016153,-0.001083
1238840133.000000,0.494556,-0.180051,0.242580,0.814955,-0.007280,0.016253,-0.001175
1238840143.000000,0.493707,-0.178994,0.243081,0.815553,-0.007409,0.016351,-0.001268
1238840153.000000,0.492847,-0.177928,0.243577,0.816158,-0.007539,0.016446,-0.001361
1238840163.000000,0.491976,-0.176855,0.244068,0.816770,-0.007668,0.016538,-0.001455
1238840173.000000,0.491095,-0.175773,0.244553,0.817388,-0.007797,0.016627,-0.001550
1238840183.000000,0.490202,-0.174683,0.245033,0.818014,-0.007926,0.016713,-0.001645
1238840193.000000,0.489298,-0.173585,0.245506,0.818646,-0.008054,0.016797,-0.001741
1238840203.000000,0.488384,-0.172479,0.245974,0.819285,-0.008182,0.016877,-0.001837
1238840213.000000,0.487459,-0.171366,0.246436,0.819931,-0.008309,0.016955,-0.001934
1238840223.000000,0.486524,-0.170246,0.246891,0.820582,-0.008435,0.017029,-0.002031
1238840233.000000,0.485578,-0.169118,0.247340,0.821240,-0.008561,0.017101,-0.002128
1238840243.000000,0.484621,-0.167984,0.247783,0.821905,-0.008687,0.017170,-0.002226
1238840253.000000,0.483654,-0.166843,0.248219,0.822575,-0.008811,0.017236,-0.002323
1238840263.000000,0.482677,-0.165695,0.248647,0.823251,-0.008935,0.017299,-0.002421
1238840273.000000,0.481690,-0.164541,0.249069,0.823933,-0.009058,0.017359,-0.002519
1238840283.000000,0.480693,-0.163381,0.249484,0.824620,-0.009180,0.017416,-0.002618
1238840293.000000,0.479685,-0.162215,0.249892,0.825313,-0.009301,0.017471,-0.002716
1238840303.000000,0.478668,-0.161043,0.250292,0.826012,-0.009421,0.017522,-0.002814
1238840313.000000,0.477641,-0.159865,0.250685,0.826716,-0.009540,0.017571,-0.002912
1238840323.000000,0.476604,-0.158682,0.251071,0.827425,-0.009658,0.017617,-0.003010
1238840333.000000,0.475557,-0.157494,0.251449,0.828139,-0.009776,0.017660,-0.003108
1238840343.000000,0.474501,-0.156301,0.251819,0.828858,-0.009892,0.017701,-0.003205
1238840353.000000,0.473436,-0.155103,0.252181,0.829582,-0.010006,0.017738,-0.003303
1238840363.000000,0.472361,-0.153900,0.252535,0.830310,-0.010120,0.017773,-0.003399
1238840373.000000,0.471277,-0.152693,0.252882,0.831043,-0.010232,0.017805,-0.003496
1238840383.000000,0.470185,-0.151482,0.253220,0.831781,-0.010344,0.017835,-0.003592
1238840393.000000,0.469083,-0.150267,0.253550,0.832522,-0.010453,0.017861,-0.003688
1238840403.000000,0.467972,-0.149047,0.253872,0.833268,-0.010562,0.017885,-0.003782
1238840413.000000,0.466853,-0.147825,0.254186,0.834018,-0.010669,0.017907,-0.003877
1238840423.000000,0.465725,-0.146598,0.254492,0.834771,-0.010774,0.017926,-0.003971
1238840433.000000,0.464588,-0.145369,0.254789,0.835529,-0.010878,0.017942,-0.004064
1238840443.000000,0.463444,-0.144136,0.255078,0.836289,-0.010981,0.017956,-0.004156
1238840453.000000,0.462291,-0.142901,0.255359,0.837053,-0.011082,0.017967,-0.004247
1238840463.000000,0.461130,-0.141663,0.255631,0.837821,-0.011182,0.017976,-0.004338
1238840473.000000,0.459961,-0.140422,0.255895,0.838591,-0.011279,0.017982,-0.004427
1238840483.000000,0.458785,-0.139179,0.256150,0.839365,-0.011376,0.017986,-0.004516
1238840493.000000,0.457600,-0.137934,0.256397,0.840141,-0.011470,0.017987,-0.004603
1238840503.000000,0.456409,-0.136688,0.256635,0.840920,-0.011563,0.017986,-0.004690
1238840513.000000,0.455210,-0.135439,0.256865,0.841701,-0.011654,0.017983,-0.004775
1238840523.000000,0.454003,-0.134189,0.257087,0.842485,-0.011743,0.017977,-0.004860
1238840533.000000,0.452790,-0.132938,0.257300,0.843271,-0.011830,0.017970,-0.004943
1238840543.000000,0.451570,-0.131685,0.257505,0.844058,-0.011916,0.017960,-0.005025
1238840553.000000,0.450343,-0.130431,0.257702,0.844848,-0.012000,0.017948,-0.005105
1238840563.000000,0.449110,-0.129177,0.257890,0.845640,-0.012081,0.017934,-0.005184
1238840573.000000,0.447870,-0.127922,0.258070,0.846433,-0.012161,0.017917,-0.005262
1238840583.000000,0.446624,-0.126667,0.258242,0.847227,-0.012239,0.017899,-0.005339
1238840593.000000,0.445371,-0.125411,0.258405,0.848023,-0.012315,0.017879,-0.005413
1238840603.000000,0.444113,-0.124155,0.258561,0.848820,-0.012389,0.017857,-0.005487
1238840613.000000,0.442849,-0.122899,0.258708,0.849618,-0.012461,0.017833,-0.005559
1238840623.000000,0.441580,-0.121644,0.258847,0.850417,-0.012530,0.017807,-0.005629
1238840633.000000,0.440304,-0.120389,0.258979,0.851216,-0.012598,0.017779,-0.005698
1238840643.000000,0.439024,-0.119134,0.259103,0.852016,-0.012664,0.017750,-0.005765
1238840653.000000,0.437739,-0.117880,0.259218,0.852816,-0.012727,0.017719,-0.005830
1238840663.000000,0.436448,-0.116627,0.259327,0.853616,-0.012788,0.017687,-0.005894
1238840673.000000,0.435153,-0.115375,0.259427,0.854417,-0.012847,0.017652,-0.005956
1238840683.000000,0.433853,-0.114124,0.259521,0.855217,-0.012904,0.017617,-0.006016
1238840693.000000,0.432549,-0.112875,0.259606,0.856017,-0.012958,0.017580,-0.006075
1238840703.000000,0.431240,-0.111626,0.259685,0.856817,-0.013011,0.017541,-0.006131
1238840713.000000,0.429928,-0.110380,0.259756,0.857616,-0.013061,0.017501,-0.006186
1238840723.000000,0.428611,-0.109135,0.259821,0.858414,-0.013109,0.017460,-0.006239
1238840733.000000,0.427291,-0.107892,0.259878,0.859212,-0.013154,0.017418,-0.006290
1238840743.000000,0.425967,-0.106650,0.259929,0.860009,-0.013197,0.017374,-0.006339
1238840753.000000,0.424640,-0.105411,0.259973,0.860804,-0.013238,0.017330,-0.006386
1238840763.000000,0.423309,-0.104174,0.260010,0.861598,-0.013277,0.017284,-0.006431
1238840773.000000,0.421976,-0.102940,0.260041,0.862391,-0.013313,0.017237,-0.006474
1238840783.000000,0.420640,-0.101707,0.260066,0.863182,-0.013347,0.017189,-0.006515
1238840793.000000,0.419301,-0.100478,0.260085,0.863972,-0.013378,0.017141,-0.006554
1238840803.000000,0.417959,-0.099250,0.260098,0.864759,-0.013407,0.017091,-0.006591
1238840813.000000,0.416616,-0.098026,0.260105,0.865545,-0.013434,0.017041,-0.006626
1238840823.000000,0.415270,-0.096804,0.260106,0.866328,-0.013458,0.016990,-0.006658
1238840833.000000,0.413922,-0.095585,0.260102,0.867109,-0.013480,0.016939,-0.006689
1238840843.000000,0.412573,-0.094369,0.260093,0.867888,-0.013499,0.016887,-0.006717
1238840853.000000,0.411222,-0.093156,0.260079,0.868664,-0.013516,0.016834,-0.006744
1238840863.000000,0.409869,-0.091947,0.260059,0.869438,-0.013530,0.016781,-0.006768
1238840873.000000,0.408515,-0.090740,0.260035,0.870209,-0.013542,0.016727,-0.006790
1238840883.000000,0.407161,-0.089537,0.260006,0.870977,-0.013552,0.016673,-0.006810
1238840893.000000,0.405805,-0.088337,0.259973,0.871741,-0.013559,0.016619,-0.006828
1238840903.000000,0.404449,-0.087140,0.259935,0.872503,-0.013564,0.016564,-0.006843
1238840913.000000,0.403092,-0.085946,0.259894,0.873261,-0.013566,0.016509,-0.006857
1238840923.000000,0.401735,-0.084757,0.259848,0.874016,-0.013566,0.016455,-0.006868
1238840933.000000,0.400378,-0.083570,0.259799,0.874767,-0.013563,0.016400,-0.006877
1238840943.000000,0.399021,-0.082387,0.259747,0.875515,-0.013558,0.016345,-0.006883
1238840953.000000,0.397665,-0.081208,0.259691,0.876258,-0.013551,0.016290,-0.006888
1238840963.000000,0.396308,-0.080032,0.259632,0.876998,-0.013541,0.016235,-0.006890
1238840973.000000,0.394953,-0.078860,0.259570,0.877734,-0.013528,0.016180,-0.006890
1238840983.000000,0.393598,-0.077691,0.259506,0.878465,-0.013513,0.016126,-0.006887
1238840993.000000,0.392244,-0.076527,0.259439,0.879193,-0.013496,0.016071,-0.006883
1238841003.000000,0.390891,-0.075365,0.259370,0.879916,-0.013476,0.016017,-0.006876
1238841013.000000,0.389540,-0.074207,0.259297,0.880634,-0.013454,0.015972,-0.006902
1238841023.000000,0.388190,-0.073050,0.259221,0.881349,-0.013429,0.015926,-0.006925
1238841033.000000,0.386842,-0.071895,0.259140,0.882061,-0.013402,0.015881,-0.006947
1238841043.000000,0.385496,-0.070742,0.259055,0.882768,-0.013373,0.015835,-0.006965
1238841053.000000,0.384152,-0.069591,0.258967,0.883471,-0.013341,0.015790,-0.006982
1238841063.000000,0.382810,-0.068443,0.258876,0.884169,-0.013307,0.015746,-0.006995
1238841073.000000,0.381470,-0.067295,0.258781,0.884864,-0.013270,0.015702,-0.007007
1238841083.000000,0.380134,-0.066150,0.258683,0.885554,-0.013232,0.015658,-0.007016
1238841093.000000,0.378800,-0.065007,0.258583,0.886239,-0.013190,0.015615,-0.007022
1238841103.000000,0.377468,-0.063866,0.258480,0.886920,-0.013147,0.015573,-0.007026
1238841113.000000,0.376140,-0.062727,0.258375,0.887596,-0.013101,0.015531,-0.007028
1238841123.000000,0.374816,-0.061589,0.258267,0.888267,-0.013053,0.015490,-0.007027
1238841133.000000,0.373494,-0.060454,0.258158,0.888933,-0.013002,0.015450,-0.007024
1238841143.000000,0.372176,-0.059320,0.258048,0.889594,-0.012950,0.015410,-0.007018
1238841153.000000,0.370862,-0.058189,0.257936,0.890250,-0.012895,0.015372,-0.007010
1238841163.000000,0.369552,-0.057059,0.257823,0.890900,-0.012838,0.015334,-0.007000
1238841173.000000,0.368246,-0.055931,0.257709,0.891545,-0.012778,0.015297,-0.006987
1238841183.000000,0.366944,-0.054804,0.257594,0.892185,-0.012717,0.015261,-0.006971
1238841193.000000,0.365646,-0.053679,0.257479,0.892819,-0.012653,0.015227,-0.006954
1238841203.000000,0.364353,-0.052556,0.257364,0.893448,-0.012587,0.015193,-0.006934
1238841213.000000,0.363065,-0.051435,0.257249,0.894070,-0.012519,0.015161,-0.006911
1238841223.000000,0.361781,-0.050315,0.257134,0.894687,-0.012449,0.015130,-0.006887
1238841233.000000,0.360502,-0.049196,0.257019,0.895298,-0.012377,0.015100,-0.006860
1238841243.000000,0.359229,-0.048079,0.256906,0.895903,-0.012302,0.015071,-0.006830
1238841253.000000,0.357960,-0.046963,0.256793,0.896502,-0.012226,0.015044,-0.006799
1238841263.000000,0.356697,-0.045848,0.256682,0.897095,-0.012148,0.015018,-0.006765
1238841273.000000,0.355440,-0.044734,0.256572,0.897682,-0.012067,0.014993,-0.006728
1238841283.000000,0.354188,-0.043622,0.256464,0.898262,-0.011985,0.014970,-0.006690
1238841293.000000,0.352942,-0.042510,0.256357,0.898836,-0.011901,0.014949,-0.006649
1238841303.000000,0.351701,-0.041400,0.256253,0.899403,-0.011815,0.014929,-0.006607
1238841313.000000,0.350467,-0.040290,0.256151,0.899964,-0.011726,0.014911,-0.006562
1238841323.000000,0.349239,-0.039180,0.256052,0.900519,-0.011636,0.014894,-0.006514
1238841333.000000,0.348017,-0.038072,0.255956,0.901067,-0.011545,0.014879,-0.006465
1238841343.000000,0.346802,-0.036963,0.255863,0.901608,-0.011451,0.014866,-0.006414
1238841353.000000,0.345593,-0.035855,0.255773,0.902142,-0.011356,0.014854,-0.006360
1238841363.000000,0.344390,-0.034748,0.255686,0.902670,-0.011259,0.014845,-0.006304
1238841373.000000,0.343195,-0.033640,0.255604,0.903190,-0.011160,0.014837,-0.006247
1238841383.000000,0.342006,-0.032533,0.255525,0.903704,-0.011059,0.014831,-0.006187
1238841393.000000,0.340824,-0.031425,0.255450,0.904210,-0.010957,0.014827,-0.006125
1238841403.000000,0.339650,-0.030317,0.255380,0.904710,-0.010853,0.014825,-0.006062
1238841413.000000,0.338482,-0.029208,0.255315,0.905202,-0.010748,0.014824,-0.005996
1238841423.000000,0.337322,-0.028099,0.255254,0.905688,-0.010641,0.014826,-0.005929
1238841433.000000,0.336168,-0.026990,0.255198,0.906166,-0.010533,0.014830,-0.005860
1238841443.000000,0.335023,-0.025879,0.255148,0.906636,-0.010423,0.014836,-0.005788
1238841453.000000,0.333885,-0.024768,0.255103,0.907100,-0.010311,0.014844,-0.005715
1238841463.000000,0.332754,-0.023655,0.255063,0.907556,-0.010198,0.014854,-0.005641
1238841473.000000,0.331631,-0.022541,0.255030,0.908005,-0.010084,0.014866,-0.005564
1238841483.000000,0.330516,-0.021426,0.255003,0.908446,-0.009969,0.014880,-0.005486
1238841493.000000,0.329409,-0.020309,0.254981,0.908879,-0.009852,0.014897,-0.005407
